feat_1	feat_2	feat_3	feat_4	feat_5	feat_6	feat_7	feat_8	feat_9	feat_10	feat_11	feat_12	feat_13	feat_14	feat_15	feat_16	feat_17	feat_18	feat_19	feat_20	feat_21	feat_22	feat_23	feat_24	feat_25	feat_26	feat_27	feat_28	feat_29	feat_30	feat_31	feat_32	feat_33	feat_34	feat_35	feat_36	feat_37	feat_38	feat_39	feat_40	feat_41	feat_42	feat_43	feat_44	feat_45	feat_46	feat_47	feat_48	feat_49	feat_50	feat_51	feat_52	feat_53	feat_54	feat_55	feat_56	feat_57	feat_58	feat_59	feat_60	feat_61	feat_62	feat_63	feat_64	feat_65	feat_66	feat_67	feat_68	feat_69	feat_70	feat_71	feat_72	feat_73	feat_74	feat_75	feat_76	feat_77	feat_78	feat_79	feat_80	feat_81	feat_82	feat_83	feat_84	feat_85	feat_86	feat_87	feat_88	feat_89	feat_90	feat_91	feat_92	feat_93	target	id
0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	Class_2	"3202"
0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_2	"7680"
0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	Class_2	"13172"
0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	1	1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	30	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Class_9	"59678"
0	0	1	3	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	Class_6	"39086"
0	0	0	0	0	0	0	1	0	9	0	0	0	3	1	0	0	0	0	1	0	0	0	9	3	0	0	0	1	0	0	2	0	0	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	9	0	1	10	0	2	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	3	1	3	0	5	0	0	0	Class_8	"49108"
0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Class_1	"176"
0	0	4	2	0	0	0	1	0	0	5	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	4	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_6	"31882"
0	0	0	0	0	0	0	5	0	0	1	0	2	1	0	1	1	0	0	1	0	0	0	0	3	1	0	0	0	0	0	1	0	1	0	3	0	0	0	3	1	0	0	1	0	0	0	1	1	1	0	0	0	1	3	0	0	0	16	0	0	12	1	1	0	0	1	0	1	1	1	2	0	0	1	1	0	0	0	0	1	0	1	0	0	3	0	0	1	0	7	1	0	Class_9	"60914"
0	0	0	0	0	0	0	1	0	0	6	0	2	4	1	4	0	1	2	0	0	3	0	6	1	11	0	1	0	0	0	1	6	0	0	0	0	0	0	5	0	1	0	0	0	0	0	9	0	0	0	0	0	2	1	0	3	0	0	15	0	2	1	1	1	1	7	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	2	0	Class_6	"33419"
0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2	0	2	0	2	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	4	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	Class_6	"32548"
0	3	0	1	0	0	1	0	0	0	2	0	1	0	2	0	0	1	0	2	1	4	0	4	0	0	2	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0	0	2	0	0	3	0	1	1	0	0	0	3	0	0	3	4	0	2	2	1	0	0	0	0	0	0	15	2	0	0	0	1	1	3	0	0	0	0	0	0	2	0	0	0	1	0	0	13	0	0	0	Class_8	"51313"
0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"38337"
0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	11	1	0	0	1	5	0	0	0	0	2	0	0	0	0	6	0	17	0	0	1	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	2	1	0	0	0	8	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	Class_9	"61052"
0	0	3	8	0	0	0	2	0	0	1	0	0	0	2	1	1	3	0	1	2	2	3	8	1	3	0	2	1	2	1	0	1	1	2	1	1	3	0	1	1	0	1	1	0	3	0	2	1	0	14	3	0	7	1	1	14	2	0	1	10	2	2	0	0	1	7	0	0	0	1	1	5	0	1	1	0	1	2	10	0	11	1	0	0	1	1	2	7	0	0	0	0	Class_6	"45560"
0	0	8	4	0	0	0	0	1	0	12	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	35	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	8	0	0	0	1	0	0	0	7	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	Class_6	"37054"
0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	Class_2	"5993"
0	0	3	12	0	0	0	0	0	1	8	0	0	1	0	4	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	2	2	1	1	1	0	0	0	0	2	3	0	5	0	0	1	0	1	1	0	5	0	0	0	0	0	1	4	1	1	0	1	0	1	0	0	1	0	0	0	0	0	3	0	0	0	13	0	6	3	0	1	1	0	0	1	0	0	1	0	Class_6	"44627"
1	0	0	1	0	0	2	0	0	0	2	0	0	0	0	3	4	6	0	3	0	5	0	14	1	5	0	0	1	0	0	1	1	3	0	1	0	2	0	0	0	4	0	2	0	1	0	0	2	0	10	0	0	4	0	0	7	0	1	11	0	2	0	0	0	3	4	0	0	3	0	0	0	0	0	0	0	2	1	1	3	0	1	0	0	0	6	0	1	1	0	0	0	Class_6	"36254"
0	0	0	0	0	0	0	0	11	0	0	0	0	1	2	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Class_3	"19170"
0	0	1	0	0	0	0	1	1	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	11	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	Class_2	"17339"
0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	2	1	1	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	7	0	0	10	0	0	0	3	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_6	"39092"
0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	9	1	0	3	0	0	0	9	0	0	0	0	3	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	1	2	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	2	0	0	2	0	0	4	Class_8	"49000"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Class_2	"17417"
0	0	0	0	0	0	0	0	2	0	0	0	0	12	1	0	0	0	0	1	0	1	0	0	11	0	0	1	0	0	0	0	2	0	1	0	0	1	0	18	0	0	1	0	0	0	0	5	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Class_2	"13196"
0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Class_2	"11382"
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_4	"27973"
1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_2	"5810"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_3	"19771"
0	0	0	0	0	0	0	0	0	0	1	0	0	0	23	3	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0	0	0	2	0	0	5	1	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	Class_2	"8998"
0	1	0	0	0	0	3	0	1	10	4	0	0	0	0	0	1	1	6	0	0	0	3	24	0	0	0	0	0	0	1	5	0	3	3	0	0	4	2	0	0	0	0	3	1	0	0	0	0	3	0	1	1	1	1	0	0	0	0	0	2	0	0	0	0	1	11	0	41	1	0	0	3	2	0	31	0	1	4	0	0	0	1	0	0	0	0	0	0	5	0	0	0	Class_8	"56116"
0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	3	1	0	0	1	2	0	0	2	4	3	0	3	1	0	0	3	0	0	0	2	0	0	0	2	0	0	0	0	1	0	1	1	0	0	11	0	0	11	0	0	0	0	25	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	Class_9	"58758"
0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	22	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_9	"59846"
0	0	8	42	0	0	0	0	2	4	0	0	0	2	0	2	0	6	0	2	0	0	0	4	0	0	0	0	0	2	4	0	2	0	20	0	0	0	0	0	0	0	0	6	0	2	0	0	2	0	0	0	0	6	2	0	0	0	0	0	2	0	0	2	0	4	0	0	0	4	0	0	0	4	0	0	0	0	0	6	0	2	0	0	0	0	0	0	2	4	0	8	0	Class_8	"51792"
0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	3	0	0	0	0	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	2	0	Class_4	"28007"
0	0	3	2	0	0	0	0	1	1	9	0	0	2	0	3	0	2	0	0	1	1	0	0	1	0	17	2	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	2	0	6	0	0	0	0	1	2	0	2	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	Class_6	"37271"
0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	4	1	0	4	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	2	0	1	1	0	0	0	2	4	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	3	3	3	0	2	0	0	0	0	0	0	0	0	0	0	5	2	0	3	0	0	0	0	0	Class_4	"26647"
2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	1	2	0	3	1	0	0	0	6	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	12	4	0	Class_9	"60510"
2	0	1	0	0	0	0	0	0	0	0	0	0	4	2	5	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	11	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	Class_4	"28026"
0	0	0	0	0	0	1	0	1	0	0	0	1	7	2	5	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	2	1	0	1	2	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	Class_2	"16549"
0	0	0	0	0	0	0	1	0	0	0	0	0	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	Class_2	"10978"
0	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	8	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	16	0	1	14	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0	0	Class_2	"10995"
0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	Class_2	"8718"
0	0	5	9	0	0	0	0	0	1	9	0	0	1	0	8	0	2	0	0	0	3	0	0	0	11	4	4	0	0	1	2	0	0	0	1	0	0	0	1	0	2	0	3	1	7	1	0	2	0	0	1	2	17	0	0	0	0	0	1	1	0	0	2	0	2	1	0	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	Class_6	"33024"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	Class_5	"28902"
0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	1	11	0	0	0	1	0	0	0	0	1	0	0	3	3	1	4	0	1	12	6	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	14	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	5	0	4	0	0	0	0	0	Class_2	"3873"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	4	0	5	0	0	0	0	0	2	2	0	0	1	0	0	1	3	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	12	0	2	0	4	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	Class_6	"34682"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	Class_1	"1013"
0	0	5	13	0	0	0	0	1	0	7	0	0	1	0	6	0	0	0	0	2	0	0	0	0	2	3	0	0	0	1	1	0	0	2	2	0	1	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	8	0	1	0	0	0	0	5	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	11	0	3	0	0	0	0	0	0	1	0	0	0	1	Class_6	"32438"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	1	0	0	Class_9	"59275"
1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	2	1	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	20	0	0	0	2	1	1	0	1	5	0	5	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	5	3	0	0	Class_8	"56419"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	1	0	9	1	0	0	0	0	0	0	2	0	0	1	0	4	2	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	Class_9	"60008"
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	3	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	8	0	1	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_8	"52169"
0	0	1	2	1	0	17	1	0	1	0	1	4	2	0	1	1	4	1	9	0	4	0	14	0	0	0	0	2	0	0	8	1	1	0	2	4	11	2	1	1	0	0	4	1	1	9	3	1	4	0	0	0	6	1	1	1	2	0	0	0	7	2	1	4	2	7	4	5	7	0	1	3	0	0	9	1	36	6	2	3	0	10	0	1	0	3	0	4	3	0	0	0	Class_8	"53429"
1	0	1	1	3	0	0	0	0	2	0	0	0	0	0	4	0	2	1	2	0	5	0	1	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	4	0	3	0	1	5	2	0	0	5	0	2	5	20	0	3	0	0	9	0	0	6	0	1	3	0	0	2	0	0	0	1	0	3	2	0	0	2	1	4	1	0	3	0	1	0	0	2	0	0	2	0	Class_6	"40286"
0	0	4	3	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	4	0	0	0	4	1	4	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	6	0	7	0	0	0	0	7	2	0	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	7	0	0	0	0	0	0	0	0	0	3	0	Class_6	"33804"
0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	1	0	0	7	0	0	0	5	0	0	0	1	0	0	0	2	1	0	9	0	0	1	0	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	4	0	0	0	3	0	0	0	Class_3	"20150"
0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	2	0	4	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	5	4	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	Class_8	"55809"
0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	6	2	0	15	0	8	0	0	0	0	10	0	0	0	1	0	0	2	36	0	0	Class_9	"59140"
2	0	0	0	0	0	1	0	0	11	5	0	0	0	0	0	0	0	3	1	0	0	3	24	0	0	0	0	0	0	0	1	0	0	1	0	0	4	2	0	0	0	0	0	1	0	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	7	0	30	2	0	0	5	1	0	31	0	1	3	0	1	0	1	0	0	0	0	1	0	4	0	0	0	Class_8	"51379"
0	0	1	0	0	0	0	0	0	2	0	0	0	4	0	3	0	0	0	0	1	1	0	3	1	0	0	0	0	0	0	5	2	0	2	0	0	5	0	2	0	0	1	1	0	0	0	4	0	1	0	0	1	5	2	0	0	0	6	0	0	1	2	6	1	0	2	0	0	4	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	11	1	8	1	0	0	0	0	Class_3	"21466"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Class_8	"55875"
0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	Class_4	"26527"
2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	1	0	0	14	0	0	1	1	0	0	0	3	0	0	0	1	0	0	0	1	0	0	Class_8	"54446"
0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"44908"
1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	10	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_2	"16834"
0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	Class_2	"4838"
0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_6	"40956"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_2	"16442"
